pxx,pyy,pzz,pxy,pxz,pyz
6.37254297861951,70.4149813935181,-73.6995233191725,66.0877776406249,-38.7919613454208,12.0885870698929 
-58.7619117385355,-38.5281665674178,-88.0847975849398,140.949287144829,-17.0788568413546,16.8967141103641 
-28.2311071894055,57.8917862139859,-57.0104380366954,212.043077436685,-9.09981262796192,25.1390620175752 
-83.2914534601587,-69.0608960774033,-62.5970825702916,259.709169569157,-42.4289038142549,11.3056696901527 
-22.5895084508749,19.9878026189326,-6.83199862822349,324.265893382443,-16.3733232420552,16.0196865089636 
-83.3420205302557,-84.8586803631522,-114.423976544494,387.684357225184,-35.5421585073314,58.7545726195532 
23.1882253524212,30.8292607358264,-21.9511570116999,468.960415486695,3.13835003021283,16.4125719051817 
-42.0038535539403,-9.59571264732636,-75.3520946422986,535.552406721511,3.31244741059036,4.28889124026588 
7.79535437931586,33.0123587395767,-43.2771289424977,601.867183695021,-34.2814814223148,-8.63707787138661 
25.7750639665106,65.3431089603768,-21.6934702981642,645.860014984579,-22.3617250607096,17.0174467278949 
5.46927381308155,19.9029070841526,-81.1138062454385,723.262249951018,-32.8188342767978,29.1441054807221 
18.543584960194,23.3910830410218,-82.3543432170716,818.175936987461,-27.2645476468105,17.8467942527112 
15.0367147911034,29.6728210181101,-85.9918386412864,853.487900528472,-37.8112675065388,34.3427565882912 
54.1082410345062,82.1604416378713,-53.1376498205561,924.893990823205,-20.1019814362434,47.9538947831157 
-6.3508852174426,2.12313170091585,-115.635237220712,987.41870223447,-1.49108017123609,25.7430199571834 
33.3733852943875,23.783086888521,-39.6575627878092,1043.45634561049,-25.2063891530244,54.0248105142783 
30.2327136186369,66.9360556131375,-69.9627958427287,1121.63124548044,-18.9136792229676,12.3710657008689 
12.8628277755362,3.2853066503648,-104.446236276699,1181.38796751241,-25.0980981950035,31.4167326039457 
26.279291699717,85.8323380748566,-44.960768887012,1245.17070080349,11.077261836313,35.921480005453 
39.83989339157,19.1012407344543,-88.9329400135446,1289.68975317926,-14.1970039488972,12.7880661090823 
34.4055638789284,32.836119526675,-70.2416378301089,1396.66419603856,18.3391373483496,40.0594069304496 
29.0916581900329,34.8947580786014,-86.4999959039394,1450.53338981458,20.5438562474931,43.7457123104269 
89.9599312052712,130.678772079898,-12.1857880833576,1501.3383111763,8.54884617535261,41.5196564438476 
19.7369891709394,59.1827731600469,-98.5453041467543,1600.95764235262,-9.69363488359969,25.2132995482128 
93.3233285753956,69.4482352231136,-35.2505409167809,1619.74026473928,-8.50103220125326,37.9879134414909 
83.8117930172605,62.4055413189631,-37.7375116662327,1679.74013658207,15.8769873073024,37.0549134274404 
32.5744774250901,22.6461535385777,-61.4284679026929,1742.64453572808,-0.876147337941023,34.1038692949518 
107.509296313956,98.1081522297472,-45.5708513084928,1808.2268970216,-16.2546789690006,30.1593926101049 
62.670008952956,67.9350545250595,-19.2060387676233,1851.79807771137,37.0994376983999,20.007677976313 
50.5288646367879,113.271246947561,-88.4433022582507,1912.12653634072,23.336907018986,29.8623780407609 
97.4616142417456,158.152325406787,-34.3008980349607,1983.42290943847,44.0295445879868,5.67866905615708 
60.5557345663098,108.023330000328,-40.1994354102436,2045.93551393106,35.9461804974,39.9160810070118 
24.7437938034094,93.2117979694774,-73.2926811237528,2110.16034575678,25.168808038163,24.2291851605064 
62.3402222462902,109.422632413701,-53.2210995233014,2187.34775425047,26.1768741958163,36.1211973051893 
89.1801158258416,99.0808440688903,-14.9964891039675,2219.27164135439,28.3536719803125,52.6041808934986 
125.9864559725,149.440550145593,12.6592603676684,2296.41529126701,46.4688048847845,-7.32753866352923 
65.4679823434398,121.419439200606,-80.4081044450901,2329.53808007985,21.8014325252193,25.3893410664441 
111.867642908169,180.375804875339,-9.55411446977319,2386.53229831544,8.44986512363706,7.33711922445018 
84.5374554383741,184.614937083408,-71.7852926004188,2471.87888170224,14.671323944334,15.6876926474262 
171.103129378139,196.957525824372,22.7020547126406,2523.70734012299,21.0266066156767,36.9041906285152 
129.898282270701,205.062424623773,-51.4397823673287,2602.06094324562,33.5880832631846,15.8973557648096 
176.160700535792,180.885063144626,20.9457663998152,2649.58956162913,4.70076997371045,32.4850242754359 
126.171949446022,179.716506247254,4.95191181116242,2700.20422845733,30.7158007164973,37.1046146050106 
128.262283683124,214.13462697444,12.5031275808167,2762.72129037987,11.9983395271188,0.588992280421398 
117.342499642896,229.024548145734,37.342204034632,2824.50504361644,13.5454173460711,9.25985718211084 
158.875638141887,225.703064826509,33.284408264119,2873.9746568143,42.6301022295611,-8.20128377729097 
123.341957902425,218.631813568271,-23.3665388233691,2950.37922057026,39.2711837935687,6.36431017218478 
195.438945888382,296.266099061144,13.8617495220144,3018.97758470142,37.7649036079934,39.4871524320156 
127.861436299664,237.149128178149,3.13210478685212,3098.1683060162,42.2382739188726,32.7822095132821 
145.71461330088,237.566213976995,-10.6066506502346,3151.09893311783,27.1362489587908,50.8240049945147 
161.770426207393,196.897055978049,-53.2914334909002,3208.46652685348,43.0137347248845,21.1359816329033 
197.919684747679,326.047535337812,21.9415101867268,3222.65045200261,43.5576563778601,15.2168899269245 
140.544094731598,305.407689738238,-2.33829975699039,3305.64813289227,32.3526257896258,57.7643749765743 
259.332610516705,304.683238572591,72.0334537028026,3378.07737965153,15.8956356609383,21.6633058499268 
170.787582540975,271.400886361378,-36.2652466221851,3426.87470457448,21.0596511500975,43.700578263732 
142.247158296132,289.99881266549,-3.86018673949408,3515.41562413106,21.0700218960208,40.6670688681867 
221.871203901218,354.335815279646,44.5199707144721,3535.60048060266,14.747771655639,41.4847851331834 
131.576446508506,310.802163654216,6.16121526211085,3601.51829225862,29.5436865155773,23.7971859245573 
207.252966699185,384.170750697645,67.7266792189881,3670.51031452284,16.309105726079,19.1374602857933 
187.250565658152,351.909973367512,7.23111873944255,3707.30234817574,29.797625355484,47.5571866889677 
239.886820506034,430.8988282243,62.2715705866878,3775.45960850906,6.43323631478033,43.1258398483735 
212.857867448151,322.362101362254,61.5701329194697,3835.45676612484,32.7858236742547,52.1409945783769 
253.463304125209,406.560149986238,97.3300921154709,3884.91089247358,51.2712507890307,27.6832663134802 
196.567111312094,417.315537103232,41.0354981313467,3964.67174590046,59.0439755413606,31.3738956904212 
208.116106510878,414.317299290994,100.67811368554,4004.55303916748,74.669477193442,35.2788307419544 
286.133345729327,529.984230976387,150.014780235084,4045.44228022573,92.2368177231559,26.1688525756039 
217.146470459798,437.26762138202,128.734058576017,4125.65635455781,28.9902235569572,28.5512605486033 
259.000229304019,505.48765972169,171.850347123335,4182.39991269158,48.1145370982974,8.24327370738634 
196.118968305877,475.135356680089,64.7570534136224,4201.33372560278,77.4645375946144,44.1422760328149 
281.175151232801,506.757843333284,173.600867268292,4303.07963881606,36.9654180415178,58.2050736610052 
269.633375441373,508.302907900966,153.853249514553,4344.95287674821,43.4528115188905,12.716008221763 
236.102020349336,480.472765172875,90.606806967492,4403.78669521611,40.3530914741289,35.7252342655103 
287.594033043654,558.690989352462,208.951245431819,4469.27286017483,73.3283144987864,51.6880606884272 
288.311031062047,486.405555454126,134.807356502607,4513.52885836761,49.1975973068841,36.6165602187028 
302.990524143093,559.922916639238,165.31311815615,4573.23133090025,17.0662540086053,67.842383830169 
293.698966290865,541.879842243228,190.530309862019,4626.28790440809,27.5329573289329,28.4491715223693 
323.050438005402,633.052313787571,203.178424156291,4677.00145130547,61.4281174713641,25.7168670494628 
325.417400863851,617.920805903075,171.973656889548,4724.87079860884,11.1090928663496,56.0434028725402 
339.656267892814,628.300286773819,232.111001282753,4810.38550224346,36.0643051649912,39.4480027302143 
327.331523088374,677.103210394771,183.178756655687,4834.56432118473,31.2881509027091,25.8839747749028 
398.049689242091,704.744617685795,247.889128715548,4889.1207853044,34.7089990488864,31.3286310167774 
358.135337232195,674.696997397548,194.612958050585,4983.51322429383,16.2597552679585,5.28125228971592 
367.213052211238,689.353704124411,269.036391879163,5016.43393502524,27.3001722327143,22.2879739683216 
412.664224964296,726.362827256565,237.803668946388,5048.71988293479,63.5624405810644,31.7572509533648 
355.792777625464,682.944786767178,234.952297893759,5166.92933791864,8.30008090127758,-8.18696618609094 
418.966766334643,719.933171371897,294.8880702901,5197.02154319962,18.1328686757802,12.3878198003992 
408.356608523434,754.971479011352,309.853397917594,5256.8693432704,30.1663110977312,17.1816866708348 
436.020944341791,795.967013252176,278.013700335381,5306.33388567709,-7.76503167528252,5.14276800376691 
426.820242795432,768.693469052928,334.005597727063,5368.18847429491,46.9295212568675,25.5164258521455 
413.732171432825,823.535276807876,315.127549475355,5444.35849965123,-6.0102272000601,23.835668886879 
454.376301996595,883.017397338702,336.577413682028,5477.40319583981,6.10537750752692,20.873073037722 
442.355159837872,823.923302358847,284.925792180938,5547.79810467165,-8.49788425900968,1.86091972611277 
449.619838709749,868.817236718056,354.531064692641,5610.79588083774,-6.38179987447273,30.3448667531853 
439.327721506104,884.269315908695,280.693447118383,5661.27835011168,10.6060486779383,27.1955530014048 
531.778043205556,903.883382352506,382.037552570894,5701.9229784487,-0.794851569040927,16.0021819996843 
480.312818429794,920.615521006242,305.61327434712,5755.96933219226,-13.9591566659218,32.9799126230937 
467.849479311928,927.369633123124,343.54475276911,5803.20811475089,16.0625224141887,30.0575210983149 
523.988191166112,989.131439231662,422.219227008734,5864.04485508909,8.21664780423213,24.2721174431331 
522.488029672423,921.726273009669,322.469029424524,5951.19926948467,7.48097084142065,10.2204964791609 
561.01238437564,1037.42486233136,359.606453130718,5999.06515174244,17.265141875678,49.552032184608 
536.546071010627,967.843456748723,336.249045310961,6054.07800215313,13.1863607509239,25.8538991295073 
573.600737359479,1038.77821734993,402.241011627423,6115.1586441297,6.40532513166761,33.7640896263216 
586.289040261018,1020.81389062115,377.431892103142,6178.32483813287,15.1312259715028,10.6366043266558 
560.389926253197,1031.18210336842,355.092048024066,6238.46685070367,3.45647748046651,-1.41464051351669 
640.401117531076,1072.5822539186,382.739799315366,6276.01874271592,13.2646561564093,10.1454430006644 
585.294964131279,1080.82841789812,403.889601734935,6344.18837636831,-15.4507772766513,20.5794472570586 
590.679291778166,1093.30367870982,392.276822785952,6388.82830482134,19.5027933995346,19.8993792849049 
603.970141421187,1083.36476646167,368.967306136105,6414.96507828306,-5.55477920371286,23.4931223153888 
607.359917751949,1098.73486681235,380.976289409921,6499.86299746277,-5.95859188300728,17.8067218863376 
648.179877283579,1214.64853050757,431.993583332072,6554.62122254833,31.9789284606027,23.7982649665986 
597.533292282742,1157.85314458457,408.820989193127,6592.55927952203,-23.8635308293316,9.76966975302622 
618.653651648819,1255.15706564803,444.065127638955,6633.95844974639,-4.52426907324284,0.501990652796073 
680.108744133793,1269.22486237592,459.629333127269,6696.11890822794,7.37005232459396,15.9631286024682 
650.435917632167,1209.87934415911,469.509671062021,6747.71135937834,-8.39101067840193,26.216930082329 
782.781328968224,1364.91284711552,563.249703740493,6816.32698031612,-12.6784989550263,12.3759095166671 
706.578192520477,1244.90642454908,471.463847918805,6867.99404851106,-24.4830794660382,18.5090095262665 
750.782551974691,1333.38921287805,511.300810864613,6920.70338010206,-33.2306313546896,-3.97579577543556 
740.426688286887,1339.30641596213,497.491865832134,6993.86199651943,-2.25077324550538,-1.13464077549335 
695.11779196419,1328.86895512304,467.523938080991,7057.79221922829,9.4491427900706,18.8664473607403 
815.976504283688,1407.08701291311,522.001024345052,7104.10025419703,4.58883316430832,6.81700954196657 
785.776792202802,1374.82774734394,458.374959867062,7146.77999292882,-43.4733120875646,-2.84916968047535 
815.340915871564,1415.42111513055,551.258069595824,7190.6012506474,-11.8660494627766,-12.3041942452279 
820.367516050012,1453.57159041162,610.066332814887,7253.20269481233,-11.4477850469495,17.7995522518948 
788.805285523248,1458.635505631,525.060127471039,7305.69509497294,-11.9660417983247,12.9959554104381 
878.386648595143,1532.9123259964,584.844821103417,7353.29563520829,-22.0744227154608,15.925603900278 
822.529890784127,1527.78552164802,581.94903658464,7414.65641667976,-11.9776460993255,14.2137769050422 
933.700748712581,1572.16786434968,597.676927558569,7466.36915597971,-13.6389995689749,-0.705394788252141 
893.663859169041,1554.88726896423,587.995526076566,7514.14207457926,-20.5899290939167,-1.87399507456674 
970.693905396734,1629.24714079553,619.875359945531,7584.61182922643,-44.1997747428207,5.52531866435574 
904.693853761491,1569.07881522318,589.20216769482,7645.50290836126,0.773798659010571,5.07796875526581 
911.881902745782,1648.57756486409,591.393289500881,7687.42594090692,-19.2628670594441,21.4224630348825 
966.53225292231,1675.0441666622,608.862074460615,7769.3085879846,18.6964355859013,5.92274216080152 
939.094172218466,1675.07168441444,618.251860296271,7788.88813769627,13.9612844396137,-8.76197819068362 
935.696055414964,1652.77150733167,623.775498716919,7829.0754917355,13.815288559516,-0.63002124614766 
987.67783451691,1750.51536989385,580.174950263014,7919.4612363838,-5.06955008735387,-30.4468298581259 
989.191796234511,1752.88104396924,658.182745538292,7952.54862855196,15.9778198157412,0.0439993554500553 
983.651022008984,1792.16904653492,592.01184841005,8010.83527456271,8.24158067101203,7.72293153487504 
1100.15094229217,1805.54212486133,655.490220982255,8061.90887018507,-39.4446090570352,-6.24562298963138 
984.324710102042,1814.31456356057,621.496778819341,8096.87835039159,15.1271610734243,-35.0441353273551 
1049.17869590654,1896.90862844335,711.859513111382,8188.30451573461,9.11374279873278,-30.9243659219588 
1000.70124983769,1855.18817868543,603.36685054694,8222.33553963436,-1.9605812230729,19.5565850236994 
1066.02568421479,1857.29535851993,667.641554792317,8301.12147012664,7.77505798596539,-13.2984476091356 
1132.37368645363,1932.13773183717,701.324340554666,8306.18372371205,-5.92341301989335,-9.51834468056911 
1094.69460524936,1910.69973176348,678.050984121029,8388.20086919644,31.5492438978178,-11.6038429156166 
1141.14360235677,2012.44827410291,745.795213082843,8442.42057742536,10.9391120436084,6.38352108690752 
1092.86849181564,1962.58774459648,682.072837423651,8504.7488641381,-5.00316103385816,-30.5948144513632 
1199.21702624612,2048.63844683761,804.617197851473,8534.99818662701,-4.02837483643075,-16.9970654927962 
1198.59657897787,2059.83019268877,741.157780387982,8593.38929678324,9.15625191869916,7.55800300564273 
1166.43605588419,2032.43052964933,723.477574282269,8638.81449256937,17.7955239865159,-34.1600388038665 
1237.83391471132,2121.39598818684,750.268508209498,8667.0243258157,27.5376934383871,6.77872442794171 
1145.17280626443,2144.92579180949,755.453296864774,8704.77298623916,9.84091722248625,13.0322670550774 
1245.56635669079,2105.25308200451,758.505636582992,8735.7406572947,34.2516382064282,14.0757025178152 
1198.63960158331,2137.66040791167,746.312221632917,8794.28632674587,45.4266714099559,40.5166675177055 
1267.82004227554,2219.07278118883,826.920070208526,8859.81599579615,25.5776724790622,27.8064860324162 
1212.36648992872,2115.91466262414,771.855467663395,8902.82685895016,33.9644494798193,21.6987928682022 
1239.12058388669,2234.0667862013,784.540031956716,8938.68645833852,21.767376822829,41.3699160525183 
1294.6241331584,2236.74011265767,836.37875167502,8978.4945975898,6.56721155801937,22.0442600527672 
1313.4961982884,2276.71855101427,835.361307405755,9022.26683422828,16.8935290478916,43.6822868669054 
1287.92098305129,2330.96835345783,821.514148448676,9033.33048047352,48.0774020427513,74.2075640122502 
1237.15198583398,2286.86677813254,835.753933341487,9091.02745085345,35.6649372173138,93.1034430705371 
1340.3578671859,2385.65261715457,937.167422141993,9128.47338208367,-1.94583813437135,73.2196535350701 
1319.85474239154,2350.83547995171,899.883163568129,9144.58544532613,16.5531201052284,100.526929948239 
1363.18255393781,2380.6046735293,865.184715058598,9163.05479642386,15.5664011275554,93.0110611191687 
1385.84586816952,2414.83990809066,904.793409634246,9173.95557541678,25.2705983296741,126.809204836321 
1285.41126835949,2359.28919682562,913.484682318127,9209.33325144149,14.4075443366395,168.331306285434 
1354.47443760067,2391.80561078331,864.339823067263,9236.8173196737,6.5323100193461,114.728108031908 
1371.31217127174,2457.03111075579,940.499122925547,9235.03441625803,13.2095258643191,125.776320403507 
1411.53820068926,2442.18651455463,958.789654308823,9265.51512158834,46.3904722931684,125.139482009986 
1391.59397257261,2385.25227080264,924.453339747969,9264.08872765631,32.7680150180552,159.377383991716 
1426.51929484243,2448.6197378705,951.760433479852,9271.89724647136,-12.2211367181415,148.829804030355 
1413.52455968201,2415.1703877272,913.368113476161,9304.75418617713,21.630771422397,118.64881140178 
