pxx,pyy,pzz,pxy,pxz,pyz
39.8577853282755,-7.51908998667655,32.028822540117,41.1786161361206,-13.8239043986044,30.7292148546331 
85.9942960152681,-11.6750553802254,85.7303608123098,98.2781528221556,-28.4321893123122,-11.7363065696902 
101.808999383792,47.0061589642997,44.3046555724384,129.212942978938,5.05428467808826,23.8272281937774 
57.5223973172395,40.7206713124037,69.2110281804559,207.25427201335,-16.8312897934495,8.5806221837832 
18.7589561013811,52.0833822447561,72.4944834811221,275.063310078624,4.84988236213249,8.5063689692405 
37.9784936562981,25.0917069874088,2.91973985971513,359.729774101213,-24.6163713993746,12.3121499573625 
51.9739322692587,-10.3815589299274,54.2043777607366,418.774742408963,-24.8301181484368,21.1304536438321 
61.2246375808081,-0.434989504851664,62.2351276729396,500.686782553169,4.42777872146447,23.6206800623321 
51.101828771801,-39.7462035030268,-30.7633279453484,565.862663799731,-14.9311157373098,16.2254116824976 
93.6521889789452,97.1265432753627,35.2661001822332,640.801526994148,-4.73746234940324,30.7079709464068 
111.308554576667,41.3082229045748,17.4275411907253,677.894845744246,-1.2716301667165,28.2643865800916 
155.689088232789,83.3563969820722,30.850897371852,736.950445246854,-10.882422165817,7.68426360944229 
148.779661615542,105.323141155565,12.4592772949963,800.229818400114,-3.87854367025689,26.0692543526642 
165.252734121811,86.9724053246475,54.6109200872839,893.627166087506,12.0317875390592,11.3410562472524 
166.679936579248,90.5081313702063,49.3871470989809,937.555259353683,12.4826600425027,11.4230126425341 
171.686724471846,102.542191378539,61.886351646376,1017.82220110773,53.101080409974,10.586719202077 
141.162133460012,119.708685018431,19.4000789691139,1067.93937959172,33.4918589888103,30.9845363357013 
113.217863909493,32.0142687661624,17.1273422351163,1127.68823274722,28.0710084588019,24.4129938543574 
186.798649478458,46.2228366939477,-2.31400981607186,1202.47084639273,-0.488038969914897,11.687463228463 
103.879810120541,56.2777854356637,20.7489479983633,1269.09538277252,17.9063966511336,15.5969063384323 
183.516578963974,57.1446873821816,41.2189939551872,1329.20711001902,51.7113149251724,-5.24844105885011 
210.509306686174,72.2933628677412,80.9793498034683,1394.35027402533,13.4484357187271,22.9721203638856 
233.21898757041,152.146907425137,67.0808872423451,1437.54667956307,28.8825102772212,-0.327376633713666 
164.17962169413,181.363290979026,30.3908124151269,1496.22367105253,31.4827442651092,16.3546979282353 
151.328423578666,132.563318719315,50.7821830873118,1570.13068288395,48.4747744674409,1.83877721048515 
158.52526305221,132.203143030089,73.0626205828129,1621.62880590719,62.0285273697916,11.7087271068747 
162.324483908813,101.29410178996,48.4226279847188,1699.35741055823,45.6856424284884,11.2625632126967 
163.160264206791,138.814810249769,-12.0699257439562,1743.23149470594,65.7202236882609,24.4502207745998 
198.600426781006,139.418680822595,47.3932211794345,1812.65104586291,41.0867151177045,13.2771254453098 
206.682245557658,76.8544794847036,24.1115033434484,1861.05642334882,68.7679013292523,10.9195399777474 
206.372082955469,118.612790919744,5.74093110603275,1915.11092371456,50.3228958331172,11.0104089275281 
200.631366650659,96.1570691247505,59.1470946822963,1988.92759416911,31.2276134284086,4.40459650141972 
230.581565871033,167.253314310246,23.8474151922546,2042.60310145813,41.3045859714227,2.78504190248785 
234.998702889883,171.276843682533,49.2048598510488,2087.55433365958,23.896339904578,10.0070056943229 
213.767813246157,161.613130497604,74.1178295723445,2135.41004187994,26.5984611129176,2.36959135435905 
189.50952545648,155.492153619597,69.5886238012215,2202.20368392547,20.4641872448461,34.3650240111657 
241.214768706239,180.20781119054,95.4423249345588,2255.01867233057,35.4279231605801,19.6903126881204 
120.344777559513,111.72816312336,3.76624230377643,2336.37069405286,40.9424530161048,5.97681575978965 
163.74984236566,143.048667045926,-8.27749251816494,2379.9037096721,37.2623108239103,13.2545740400473 
196.25487599396,242.270338168636,34.441000087379,2436.59422775908,39.7909140851655,-5.09133268073857 
205.503955252325,225.601301501995,68.9855306617665,2485.39186237948,5.79313170152819,-4.44508798777075 
174.092165795751,269.88185381861,69.8644222195382,2539.76100935503,25.6843829124483,22.5571611609365 
245.590166052559,272.803418434206,75.8352379568813,2576.15624639812,41.4997812427686,17.1977742396928 
174.515412342375,184.440594688734,36.0148413908026,2661.77116712583,-1.83015518439676,19.135643077922 
149.796250740913,246.645343544115,73.46632269919,2708.66338281205,56.8974846023256,17.5667109530501 
